random,quadrant,troi
736.0113095048621,22579.698543809784,31869.978407139275
901.8605767581432,20271.73845771279,27263.73821444505
3282.3441152585297,24381.64566214691,29890.395577768955
4041.969008348609,22177.353769463498,32719.8683082927
1528.8320119793316,22068.902440740334,27690.46128797896
3428.166571594538,34403.831775535196,38217.149904160375
1701.97198377961,44299.143337440706,66360.71543258427
1246.4555893092358,17293.448543062517,21272.344112720413
1991.3568957167704,90622.65220126044,98067.74170507508
1662.0403434857215,24387.31403109211,39151.32403749208
733.7499656628212,19448.807764791673,27907.827380450908
1209.2303268930104,15776.441067738984,35733.65202030936
4835.618838260589,18184.285770216036,24619.635032244318
1236.5368080718483,32315.639680985387,39859.541229911316
508.3901918072672,36484.42343056861,37097.964989049084
1659.7620474108955,16024.366440369035,43437.34036303553
1030.5799292919025,22284.51992132402,34060.21088182346
694.224646685331,35246.93765621398,51591.96921292738
2000.4863643236706,11310.372019496761,30463.9947096157
6433.684409094167,15808.608053489443,20641.255300649114
1792.0879067097592,41641.34337496951,49346.358239939465
1585.2839612692947,7903.788407879684,13937.344670705344
1146.0970016924973,20000.677528919165,21448.187862874198
1143.0465681741682,41546.6656214415,48455.06530500975
2134.162184231971,21303.207744631924,37474.52931983406
1311.5738906798936,21169.517006624952,24034.382724660994
892.5378731462599,19545.585303227035,53187.789012641406
5676.759211210661,13383.475922673842,24680.279039788602
465.5812736210419,19309.29535858648,29731.881579832072
2334.691314090339,11170.606080629972,20031.128343291402
1380.8238267570496,15502.231463561298,26395.333864765078
5685.79052799696,24327.392912599113,28617.883759527984
2266.011039282638,13283.447561473475,28241.451160052038
3564.107299373541,23096.654530671927,25728.79600948261
1910.0727989117706,10419.797361997982,11904.640426687516
2218.150444044288,14254.350774394048,22961.607781405666
936.6955143536088,20478.770690308098,25675.461943844777
1557.9082675803231,8293.476411599775,15919.068499580133
1454.43719264502,49081.386845608264,60533.91864984973
526.4369506754994,25818.75860798371,33231.65286823471
2610.8586452264753,27901.093508284743,28658.938022472434
1002.26521527121,21366.01103219227,30456.97849232644
1134.009087996173,19383.86640291434,34944.427025655525
3468.111190291056,21017.941267823033,28065.648833260577
2864.0067918434856,26672.849041057234,48906.82629454488
3622.733265131688,17475.35236495392,22431.96402657965
1463.9001512065304,21408.24601326243,26678.853154720935
2097.8758034722873,30612.549177068293,35221.855587816295
1704.041314558962,9161.121410589134,19711.99640849594
1614.8552585541922,11115.499819150691,28197.449840347203
368.14824479581677,11626.887238771806,20813.342778392696
1413.8221775021293,18497.09794028376,24259.165393274234
1179.011298457694,23881.752955379205,40212.06582136824
889.9933668384566,18089.857461844746,23472.5183396523
2704.264905504866,24701.81961089041,27256.891918858702
1360.8168314813183,13800.203436435488,23319.879269623492
1303.7036327257576,11105.671200954397,15034.339629612177
949.0249547339466,20595.540775755682,32930.42500772384
1823.7097677068164,18856.86611188249,26756.8578697459
1856.3746896122293,12328.60393069303,20250.972593359023
1515.6947303777974,15713.603817852936,15713.603817852936
1072.9645001949627,23629.843922230775,27052.264767730438
6556.29412526505,25347.071538545588,36038.99262951557
1175.4431801800733,14745.617949431473,16393.310942954973
4629.8935722236765,16181.67348206398,26406.972963733355
1632.627921921837,20795.04754861671,32747.397095599765
2371.2407283272955,22122.909181737785,29284.27797761196
2481.5177909983013,27629.78355296842,33624.57315273021
2250.6612480772524,24421.211562199518,32693.378515482502
1060.0591930244705,21695.789831550504,22685.14499948717
815.5032391025347,29079.756896597664,57050.481653581744
2580.0229780542813,18134.929611638636,32914.78347392836
1150.6258775318051,27404.480178579,32539.659982258167
1080.11636036886,21718.15171787669,26725.235459979183
3185.0482351333485,14544.459071357393,19120.12850016655
1071.1703489387,19375.063892930855,35911.00790105179
644.9940137986833,17535.556456319915,22259.70820916571
1731.0506011065122,19439.900496094924,65133.233166933154
4012.789709858701,20016.24529189846,37680.7282281262
1008.1320589110278,18257.238407541514,21230.502458721425
1113.7181415440157,19597.882264935794,22600.02565764122
1182.1615966790098,21718.89431533369,39866.47344385289
1473.6035742997635,14695.743994109487,23138.711445800287
1395.6163159855882,21433.405416502894,41486.74881764095
1119.128775048055,17461.75112198613,17721.729805078212
1262.3382601408566,21100.02386818972,25432.856535104802
2292.0122176644545,53585.00473731255,61177.99766070956
1567.5708420123644,20672.575294690865,31584.31496262923
1357.3556927143393,9573.357468127078,10625.45329172538
1064.3034915206856,14585.27436858156,29135.16005943057
1889.7405076935468,19829.066509513537,24100.86046852157
2900.3787059404203,9164.985818018657,15562.019363960491
4041.6563819116004,20832.414360985164,32227.648933843884
1512.0717082942483,23783.86601520316,24770.531087037318
1167.7306967175298,11857.115590601836,14097.131176912822
1655.341428185875,22165.451835782413,45769.90927783912
533.2228777386377,29381.720459619974,36986.75280838826
1835.1786030356875,22068.452189413485,28138.566779779863
2051.0402508942143,21720.846634850725,27406.81850147145
1333.0667347374977,12425.597530474946,14939.725559723434
625.5037126048692,15717.33154697305,26282.158896364082
779.09942357386,18299.0747696466,25637.383168134784
520.4052453284229,11131.831935792154,21677.986648027283
1713.7731742963322,16591.30220912066,19518.873702160563
6722.370496324009,14082.963557568066,30275.346246405115
1244.8306387622863,14281.347028931883,44069.55285591581
1144.6248308325685,11824.33609928084,13373.012010223674
1046.6773251635177,12754.034240629517,18568.222851152223
1847.4464415207365,18218.513567437156,31970.43631192005
2145.8590544560016,13721.772901636934,24001.546912654554
1241.1853523084694,11178.403113137569,19612.909903572076
2377.4913404048834,24102.171733420902,28434.415732395406
3326.411438824747,17549.82834019421,52101.918351521126
953.9199088452907,21927.51341909863,42635.33435275309
2829.2166996602245,10718.498990489197,14870.661683364779
884.5031832289061,15653.276100770478,24725.64667716715
1533.1070596896004,25081.08459612604,36379.062423944284
758.6840761295128,18300.90011226172,21433.185778399038
682.9259063199936,18809.557064427212,18809.557064427212
1057.861906842851,12829.37105821423,15093.503242298544
2602.01348455794,24003.40646318185,32832.70994887645
1596.9869977835729,17660.74563973294,28122.33188196325
1220.40867613861,20994.772103573312,25135.51662996658
2719.1652736081555,28128.743965304042,30207.828997232395
1380.2423420812793,15434.81957029316,24083.132571563143
1367.3640228727877,28592.29026553337,33268.42724474721
4829.766331093522,20315.564997270896,44537.194637664164
3669.136492401919,37081.136154757216,40542.45996227618
2638.571229945849,12508.662084817694,36694.73363346884
1122.5885894902945,16404.565681275904,20255.560037402625
1785.809057497207,40454.432621868684,42598.74814476722
2744.077214603781,38536.74619122549,44434.93666403368
1447.3082251737583,29021.027225552636,45245.53367919387
5699.727159831716,20189.691801752026,32978.481201518436
1376.5041101276026,25061.097446127154,35918.019050083254
1663.7003939351002,14570.817797745874,49587.45570585395
1119.1224374352805,31860.49121871402,36160.89224551798
465.92193948098264,15152.432956550132,23907.83602917161
1115.1616204922966,15223.566648739725,24855.564437263125
6553.433624430642,11786.691657746029,23234.12476902573
1130.4574738902131,18904.558810676215,21524.443702013872
393.9411409083535,12354.188029175884,15885.005891534003
1578.9568977583413,15731.135916495807,19980.162555533545
1494.449971610076,8569.608944567963,9113.013526642168
700.004407518629,26122.939308425994,26101.429115406376
2816.8196577696744,10306.16351885294,18203.75467507246
1097.9490819120867,10971.38609049443,12129.160599233941
4022.9636787330833,15426.775316667552,25619.35234215617
2432.63082300856,14063.684122650888,23760.947000898926
1011.0454291108675,14615.828698255109,32492.26552949243
3779.420457718553,20661.04883481519,28822.057540523343
1001.1656713149446,41899.470815608176,50254.26931268942
6268.984038671704,38616.30726268761,44883.13679216685
1456.828651716803,28222.75795891122,34259.14788425436
542.813979860356,21828.83040002783,26866.365681143423
1990.8832392741156,18087.60526584754,20502.064981429347
801.2933706096192,14551.116809123196,36995.260323163595
634.5336921900823,17997.673030695794,26011.17892733841
868.6510902262443,12474.115899279344,22425.94341216941
1973.3044784668505,26304.921057984637,30064.16492952384
779.0972753692697,20329.202311250654,24885.92072573865
3841.129036586813,21919.327414498137,25292.146481177988
2138.905019606239,29602.869280795705,40042.34882341659
2503.1839999832755,11579.886934873237,22413.186889741133
803.028072048411,21048.660100934234,26487.66373740369
1970.8017871032116,17455.5713750089,24489.71565814892
1382.065417609373,17433.603574717337,33226.575004348706
849.88400047206,22749.557187145605,26684.295716497585
598.3875894645944,22579.159661132955,22904.959367855412
1048.4917210480426,15816.918923719437,27713.444283922967
4374.838029917451,19525.70604218279,35549.77909051882
1717.0302566873568,26186.697691147278,36121.199835544445
1214.3563822719498,13411.383168589571,13411.383168589571
940.0854175991984,24804.790888021602,43282.23436575467
2487.3705500924425,22515.79103655713,52417.598555383935
1263.0299720079036,29805.23263998142,90417.41359674964
3293.0203126581546,10116.449394296447,10567.690671219227
817.9967492528334,10646.878336549345,57201.59897404848
2886.072236734415,14358.458472632212,34891.11539431309
767.0524976131841,12295.635859536189,26517.3231971248
6991.928345594017,19116.12209893515,41591.249752608
1881.1866321171674,17421.853888856884,32136.697835490006
2765.830682879689,28305.919527518057,31015.0239695092
1801.328284051725,18288.71960500442,28828.6290498112
813.2215841217702,15534.48356615108,23582.492327764587
1674.8569077130294,14133.589553372474,20837.181894651814
4330.350819219542,30278.260736146713,50394.53270243807
980.782358474724,14117.119593703539,22456.59372484645
2170.2331189423353,26679.39108691132,28614.314543328393
934.2078402716369,21672.72941123673,27903.537278876647
2385.1474338406015,29417.46267720742,34194.6062726427
1020.8284238689434,13545.205123955275,21778.90027071144
2079.9209390983215,26933.04930694263,29603.395971589376
706.8601896673742,15918.907347758044,29124.7428106189
1663.2534563154443,30260.545413360967,40234.10694375513
799.040584902491,22435.126632839383,24775.842021531513
1785.01843942671,12586.695873369092,23044.073800359503
4839.2372124313915,22427.47948412842,26427.8671167538
1176.522934325319,14851.630025595021,47596.18026626078
1654.0108382555757,21450.971826194847,29609.640213849405
2125.977875288183,14799.881816996247,18430.306330632262
2675.0449657650183,18352.29961450369,22644.163186324888
1296.6775528503929,16870.394780238443,28696.80573568627
1518.3035124335538,24603.869107761802,29960.60538516669
2971.004231638501,25376.38193464317,29023.063224123645
887.3587457396992,18586.6350831977,27974.79291844076
2646.6977104592706,23227.34411622169,24360.98169484262
1735.8699502023144,17126.165522100073,24217.2320014765
1270.451325139252,13664.989388539694,23804.359724791604
2076.3273906188992,12918.918250661773,18333.86914547869
1238.2350021553884,14403.952326510767,15513.190623541333
6099.506925797124,24712.436822798976,38860.44259476779
657.7807034703715,35467.29599625128,46477.82098021033
2079.110717003548,13836.535773155774,22757.38980559757
2279.3940210956907,10759.870707512973,16617.333789375898
2038.1490962721869,14670.305579456133,35875.9085972073
1237.9508931169864,13747.833589844186,41675.35130903557
5353.315564025591,28576.18317927199,34873.08310029226
728.890732787146,16955.320193003943,21662.923992853524
5625.983619871473,22114.416038079486,47897.67045535584
1952.963211441613,21009.408452051088,37547.21884019102
885.6633276975605,12555.415179519377,26576.982615483183
1750.1940130030468,21060.18054208276,24585.390934273742
5159.076793370164,13097.586452098432,27145.56000500385
12415.655192889706,32824.32046147107,35762.7176967656
1925.5746367968343,91907.08515539987,98928.2662072232
7172.4582139443755,39986.6424400584,48255.866944229834
1536.9740124528314,10751.84651538474,11056.044350593105
3784.465690512025,18093.13900317525,21179.57862371193
1059.9049390744754,17237.83064417002,17176.361451872566
4877.559715072279,72469.4023513118,89251.34254877197
1440.1629104699407,19827.086053510448,21092.82009416203
1328.095299929399,14132.271717776386,31030.712928993136
1108.3011576041583,17229.820104211667,25016.03282099958
2787.354573856291,19704.57007482164,56191.88410661524
1170.7800632115468,15282.072341859115,24113.21497176819
4983.074491475232,20567.718003716447,32966.12467265118
3389.4593343423903,25965.401583145638,28466.659776956516
439.5758283408128,12822.38953496835,18193.476678525305
1723.8202010528214,11420.829489894895,24089.67944035276
6752.6209785130695,21544.310664051773,28276.40933426459
2931.165347414239,21101.752483769404,25910.754747289837
5136.867790121134,22272.267967978532,30455.987199871066
550.8089262667658,5350.797650531054,10650.478494724435
1219.299930445164,14863.662980817655,15359.863005701936
925.5932585265789,18314.33557670268,22047.78536856813
6214.477385269975,18256.252275943905,30317.793708079058
1850.9491063466694,26173.475152171945,25930.44052734999
1763.2565769633957,12231.836857743776,20610.19006421307
775.0529494775371,17836.688388724346,26555.668920914097
1209.09762873577,48622.87498570772,54858.1128652665
1482.036202482565,16203.044508262838,25107.761765793824
3149.4234934930723,22553.107855189253,32461.281761850063
1488.0413700581435,10779.48045351371,26104.346078669303
2582.0271674715113,11394.098458889463,34568.9102279648
1074.018963466935,18866.270861443125,28193.31962049183
1842.5863086397796,11022.20633625578,29389.973890973313
705.8403900000031,17077.67306776301,26764.006909858595
1475.1111020978406,22346.988780297896,29785.556229760674
1048.5756771993576,14439.413288771882,24557.675287089205
1086.4315611679422,9625.82288005726,9996.818614979678
2465.122417093121,21092.295630481225,32853.77962049765
4891.034771622147,50403.37752413971,68874.56851359448
3550.141831485014,15910.389140863952,86822.5082554261
1022.6267104877422,16243.008985846338,31303.88334629812
1935.0504576131234,14274.25355721412,39128.192373611026
2309.777103023846,8535.79248301324,9159.816432386828
1838.1683428094218,17505.299911598,18500.718436526568
1090.3133707364123,26928.935295121493,35861.747389652555
1546.3017935287667,10917.522684823252,13670.899396971965
945.3922725682262,8012.815339601435,14648.46493640967
266.2391594863634,22659.648079371487,27062.723148604793
2409.1881845484095,12992.508204056694,17043.618385614885
1338.6013747654695,16205.602608043742,18852.238886096133
1172.931645204256,23047.156445963563,23050.718807369918
1719.8745003420452,9669.100532036458,11902.846927206101
2628.383693235628,15349.228755560453,44363.89526686986
1231.0176233401683,20424.95574608576,25979.072540772904
5814.033763009381,18305.92131737468,24127.461661150788
1449.7935890289095,33040.30024927819,36894.2223218262
1033.468172140513,33814.572113444134,37069.70495011315
2112.806855931565,20032.579409191523,33817.00042668649
794.0978699210489,14440.085136192509,19265.87577665594
694.5228557167402,38370.30410590926,49672.335928743385
1249.4210247817443,12292.931982460259,19821.52617045148
878.958010372187,22027.18664389736,41789.66448951905
2010.694654977969,11329.74939255702,32567.937961103085
2086.9738770773874,17642.893354467036,24364.055956931727
1460.0966790950704,24454.673396854578,26192.509881788996
3337.383078237498,11530.894571939381,54006.48253963764
1177.816693436857,14118.092038676861,16768.68459539585
1615.8992670731723,22551.029154169333,33047.94713026446
1631.7937217458525,31834.16310175286,32610.555099031328
1148.6489220091016,36049.216936386874,47698.98761718654
1404.029511048205,18604.698097195058,20634.02833869049
2607.437318591272,38105.763793016165,46857.38173098946
1457.472923548331,17095.643083843053,44507.57890228456
1728.236149433374,19806.25008368043,28183.22957103285
1764.362093274585,8206.855164384408,11976.451973369143
1043.4574396405405,21625.31953227773,21625.31953227773
2221.8694479174137,17245.76969000369,24108.420737366137
2043.2031203822692,11794.963706768956,24082.124987769457
1071.304923958484,39522.22265038498,44287.83200852974
735.2648464814098,13016.843517479392,22236.37328438215
976.649080534849,22435.189862774354,34950.823676928325
1952.2101319555652,13249.968825587413,18999.160022309083
2390.6034228067892,20068.4004550285,40389.82188375051
1887.453898866169,19118.80356940483,20389.048138758353
1525.8345631453453,25979.291489333198,25979.291489333198
1545.90326740064,17422.23630642736,20987.22135752646
4749.778934810527,13306.879461209684,34914.78709859892
2171.630951266186,15649.532467528712,20184.617089929434
1138.987091555683,18908.862166805357,26345.573616857495
6892.428992616366,16271.25513612549,21214.99691319886
3269.0330819907203,15330.54038766823,37526.21060155137
2655.6459571979976,20957.663096500655,25977.56880433123
1769.0962507001766,20680.76255898861,27061.336439142266
724.8493229728907,23354.983091119582,45395.61186573449
429.04199404059534,12586.141244447948,14094.97550596547
1056.2746108944843,23757.905394328835,37274.83274003193
3212.2782990092855,11296.35387648229,28485.210797857057
1620.4864320111906,13059.072310883972,13993.20011864072
1350.6141906877617,16545.51470352923,23315.940409989365
2515.224807386521,8613.699426037565,22252.33433941337
759.8225874571835,13517.51715920457,20986.302463733977
1979.8296301634484,24939.604050975762,116334.68031026318
5226.340915250291,10007.856838927753,26413.34484472806
2035.5271155565445,20627.749895688892,21803.784598381084
890.2711263965515,15021.839156820697,18442.765030659957
1353.4354214675848,21347.080325080693,25888.83301094336
2386.919503424911,19925.762303001393,29935.315376912113
2422.49287561643,19264.170054136877,27783.810033714493
1085.2808678290135,29011.513537321396,48914.804793136165
3526.198659079179,41706.52326406467,74645.8177037607
435.37033504332715,13287.100329230945,20631.294332338406
1198.1625779061242,23257.120895431166,31373.882110726998
1769.0561037529792,17415.587735307367,46705.75853226702
1694.9482525879405,18294.654548276743,30928.3878505713
827.2244395083851,15248.28323092828,28713.04806833547
3502.2682336086705,25244.460954847567,38907.21242609518
4339.1525408679545,27597.73100115621,28158.83203250159
3058.1050511336525,355847.7423440018,355847.7423440018
1389.3419643256111,10009.124291570693,13792.481907760168
1664.89127293508,26754.44252946898,27470.541310822304
5326.403510502866,17511.268951125647,31126.535358643734
886.9138420039147,38741.884161315604,53063.829468164586
532.9832163978773,12857.558605316615,46625.18373385406
834.2546057455419,22445.83506755682,23828.26189144786
2329.4796833491737,24780.156801417448,40609.89573711377
835.3778520862925,19471.954816151763,21818.289838686836
582.1239438288774,26400.81112810323,47412.63698034525
773.1801411034793,20891.743425000404,32723.03198996217
1964.348361709837,26582.798487996082,33437.43172144048
13158.743610650949,20738.954276287255,32090.582106070604
3388.160623976829,15836.1588453262,15485.626478066637
3238.0684192432313,69871.73071390657,86480.40173777274
1231.0815889616601,16749.52397292614,37404.391928869336
2485.559482799696,34056.433330434396,38573.8477136887
873.4940476412869,14686.548352384138,23562.837632504084
3354.9442441455294,26763.897894676014,70139.00756942028
2611.923736261172,22782.446451549713,36107.74741393228
1551.9821122889791,36176.40809839945,51437.99136074611
1380.9816643146455,20220.276049628632,31942.52297206806
1225.3594024457943,27548.636277955327,31638.2279068376
545.2904322184187,28212.3755017792,37414.6186897372
2353.9545229770833,22814.531464530643,24878.42753371725
2782.8693183841747,36349.098062883466,49152.88501807583
2571.239812956454,19462.394172184424,19462.394172184424
1570.2623733486912,7105.072040090406,36694.74955360389
1671.5983453410556,32561.995695955975,35614.45876049726
482.427837831863,10111.240368218618,15215.749709990027
5359.139474447521,16154.675960265677,24392.21211818247
5220.3176795265945,25825.166580851193,31988.559487208677
715.7093113871699,12354.909376852065,45033.6449052876
988.9347545044243,15803.387676180759,30614.69841948645
3034.243247307701,36515.53162389054,45012.45350824849
1828.277711663135,25317.592184679383,35938.9726677864
1383.2835243811978,10525.52999163275,69212.8304573833
2695.2056094228406,22414.594879340562,37487.81884757668
2303.1092955755753,15124.316054514633,31764.382237859994
1129.9385388041983,9717.548679882118,13838.40660581435
2672.0239307458046,15855.886971188302,22541.697722636618
2246.033433926457,16725.6208505398,37914.89252803776
5433.032059664188,12327.979046073973,21472.5140663176
1776.6429231010177,30165.923276205496,74678.78649593782
844.0532023368858,10267.434747561472,14239.231620864228
2776.1928810365043,18668.363440030756,43972.01740883298
1560.5236522303098,29613.053141543664,83151.57770036717
1224.7008329009316,30411.47792990224,49284.93577601749
1909.315233235328,26345.099874578762,35157.031640210276
1032.6033538923773,18794.885438124045,18794.885438124045
2021.6223885038855,15887.77076718159,22991.73511640612
1595.621314107633,22461.431966272114,23643.688523615834
1142.073476358442,12726.975273374808,18822.828798668248
690.1027304104634,21190.92687371646,25797.498814699156
1072.0214006730948,14617.89723719862,25418.868310584494
1754.9171768271324,22378.09454894995,79703.26463178368
767.4912322830525,14290.85415354708,21574.22943620139
422.78541085495857,23369.603269938623,27979.691107657738
2096.335011891557,24260.877965284555,27262.718598116342
524.4644959267873,16172.700963109948,31505.558622030418
2357.607353555236,20613.377578091277,31161.431713554073
2096.565892419927,11937.391320462177,20072.374359855825
1504.530179258631,39711.320589730814,47029.042760599485
1354.6532950475046,20264.918542438845,29150.0558689799
1406.8527030491894,11947.453981270784,19420.842354605404
2482.4056102238833,7040.9089912828185,6796.768089538423
8263.470275856533,14495.44841767235,33937.27929178024
1102.518641330266,15028.49574970452,19664.53211422419
1576.931630565777,21210.462956257354,25214.03948045412
4589.565486270748,14991.024803206768,21430.343331322834
1040.044616022904,9892.174433644572,17326.162489623697
1209.1312446865213,16403.316239430518,16976.69150806885
1153.5513293334734,13475.30468692299,15840.938741471378
1009.9835262940536,17174.041913824847,17840.93499312297
797.9177487238435,14991.170971670328,23763.84846740815
1224.860355560974,12401.031663498024,20404.470620478507
1349.8318924679972,19459.73689721104,29048.557114907366
794.513533781778,33566.218009434895,42177.928857671825
2285.0653131691934,14983.626199126687,69240.34670863496
24818.60830600599,57473.377056958234,74728.12202135845
1553.0673735142104,17519.040948709066,18475.62477177425
1104.1006841817868,20198.628385148455,27407.07435567927
1997.2890568863775,12433.672123844117,29704.773378303657
1267.298672848892,14282.429017018696,19240.83621879649
3965.6050835634283,17344.646527984078,38892.66014705068
4861.153800803332,8202.784497084045,24434.598402307176
1832.0443905717177,13441.511606180284,16722.797417577578
1664.7397399174097,24482.640527996613,43768.00030582519
