none_full,p_only_full,pi_full,none_early,p_only_early,pi_early,none_late,p_only_late,pi_late
5.676776068157644,3.7165907271871896,0.2042119548970784,6.503120096712814,4.348916577543937,1.0249269888678199,6.338780268642962,4.02098123535193,0.08736403433325744
6.120599315126601,4.425673999451824,0.2675016423291906,7.401223069055706,5.107566336156804,1.4262651246822982,5.666749590079682,4.001486535677915,-0.15248477145526
5.821663807055947,4.317465970534805,0.22037968258679905,4.467269964784803,4.947106954756038,0.8907951212608988,6.815545720518562,4.344995917834304,0.2472655575105974
5.609802255648493,3.5927017760331212,0.23287607160159796,5.562169680140448,3.142019474260775,1.8295840908419196,7.158743853116402,3.3672458971113235,-0.2196742450279677
5.944179677002933,4.329008367217853,0.17382272749175592,5.3155669648450585,3.046548677369682,0.42631279301147484,6.42677204291959,5.1853196105239805,0.014821825770030798
6.445771421943818,4.5524482037252065,0.07286760267533243,6.812172745744968,4.3327796374816465,0.5881833209119738,6.056543390393245,4.424592119745117,-0.5332660997766518
5.60079094616382,3.57012992203674,0.2370551938298968,6.5092313500479895,1.742308202320907,0.4636068792084119,5.539602794501735,3.5966198893101087,-0.10755728119792309
6.474139003746196,4.12403189325502,0.2589982160230153,7.668404555880312,4.32398115627367,1.0360056587832236,5.462575967357981,4.6953759762509755,0.2910012001849412
6.123312879470775,4.287344050757571,0.20026916820534413,5.725204381549111,5.363143055160962,0.9515750408371443,6.128918049509289,3.5364596307121086,0.014394510930492288
5.916025537464131,3.5420734123565545,0.26029486127123297,7.138642683828121,4.0135026724051714,1.3576000370049826,6.176270498461171,3.2936285364797566,0.3233565466671374
5.1103653384542245,3.832214483734118,0.20663431530145224,4.366956853198031,3.676701238877404,2.2158599583001193,4.87229140944668,4.113061270368252,0.10396070898254849
6.180406290512237,3.8650933775386456,0.06172437500332698,4.799375731604401,4.293549171397987,1.4427517614970922,7.058907973018494,3.614882717321839,-0.6461811696223657
6.703638794673794,4.203103171508869,0.2090786487853688,7.417347307028711,4.692055692782281,1.1276828171770823,6.961065378485132,4.824745268561078,0.1929398740021392
5.628861251428922,3.7633786495709045,0.11742745145238162,5.175469025782453,3.451290684090799,1.3821155036770636,5.867770883239842,3.767960196715375,-0.29220773655784604
6.227105948128127,3.238449530922495,0.21345012970112306,6.0481544418986415,2.3739494873583302,1.3851561122867226,6.1017182167071065,4.320544988809533,-0.24574718343825672
5.873995949366181,4.1727428598134155,0.17584438098600494,5.163217561257347,3.62972693650278,1.089665635813586,6.590626764625202,3.253915523727956,-0.12685722469014166
5.480507075619325,4.120045918678136,0.23812217108413236,3.0287206843632983,4.441117868287893,1.3576496288884743,4.78529837829738,3.8545725025961235,0.1765297196190512
6.514087092504854,3.9955672123413786,0.23407431097047351,7.371178351301362,3.9198589470254315,1.467606502833908,7.386448269038974,4.2411327059224195,0.09564620417100307
5.967924486796258,4.028092552055503,0.24539327941134162,5.935813737700098,3.9049771240755002,1.0640746511513295,7.609305588852723,3.956754433702739,0.040056595158434724
6.708790200599741,3.574595069797525,0.1473381424294039,6.950179359404379,3.897838551190905,0.4285021032043596,6.73608000219534,3.125179587401772,-0.034594144785394396
5.609299535750195,4.18405695399957,0.13468649638341113,5.439480521069791,4.030631425168912,1.2063517104722223,4.742918719556647,4.5979339409913385,-0.2488591210335452
5.807993005741967,4.505629261559442,0.17484818822833376,6.257518238407894,3.6403530898497687,0.8783094172376666,6.540242875290067,4.37396206071001,-0.01655186776552888
5.77609231744551,3.829225450895616,0.21901152272029648,6.903444854665943,2.355182221169171,0.8003718435170358,5.737986017873775,4.356972547837173,0.23225057340050462
5.944699687231853,3.7383605351798734,0.24439357417166035,5.905927240012963,3.0396520215606255,1.18064513590584,6.08825230010843,4.715870903960004,0.27400245838271986
6.011204995409517,4.273367476293295,0.1659405634344811,6.454753876805631,5.851302039144222,0.5284631404899922,7.7802228393252255,3.5910594184387694,-0.3361126757407732
